tweet_id,author_name,created_at,text
1336430986201063431,Aurora B 🌈,2020-12-08 22:02:31,"Først ut, i random rekkefølge er @sukkerslott , Jeg har fått lov å benytte meg av den enorme kunnskapen hun sitter på om både det ene og det andre, og ikke minst spurt om ting jeg selv ikke har så god greie på, men som hun har hatt stålkontroll på! Setter utrolig pris på deg :)"
1336430984988925959,Aurora B 🌈,2020-12-08 22:02:31,"Har litt lyst å lage en liten tråd om 4 personer her på twitter som har betydd mye for meg igjennom dette året! 4 personer jeg har snakket mye med, både her og andre steder, og som på sine måter alltid har vært der når jeg har lurt på noe eller hatt noe på hjerte!"
1336430946602643456,Fredrik Græsvik,2020-12-08 22:02:22,@Groreinsborg @Oysteib @PlMariusJohanse @Smylfz @tulluv @UiTromso @heimevernet @Norduniversitet Jeg har oppklart og beklaget. Men vedkommende ble presentert som «leder for Heimevernsøvelsen Øvelse Nord» og han korrigerte det til at det var en kombinert øvelse for sivile etater og Forsvaret uten at det ble forklart at han ikke talte på vegne av @heimevernet
1336430736610562054,Kristoffer Ansnes,2020-12-08 22:01:31,"@Sandbergio Helt sykt, er noe av det værste jeg har sett uansett nivå."
1336430574312038400,Vegard Sandberg,2020-12-08 22:00:53,"Også Wan-Bissaka i første omgang, da. Noe av det verste jeg har sett av en back i United noen gang."
1336429976363675653,apocalypserider,2020-12-08 21:58:30,"Eeeeeyh Håkon er på plass. Fantastiske lille barn.

Ruth har vondt, hun er morsk. 
HELLENDUSSEN HAN TILBYR HENNE ARMEN SIN

det er det søteste jeg har sett"
1336429544023224324,Dr. Prinsesse Soda,2020-12-08 21:56:47,@elfhybrid_ Jeg har sett før! Det er superfint å lese 😍
1336429090858020873,Jim,2020-12-08 21:54:59,"@WingNorway Tror du tar litt feil med disse, er ikke de som jeg har hatt kontakt med i det virkelige liv."
1336428866378805250,Rakel Telnes,2020-12-08 21:54:06,"Jeg er så dårlig for tida at jeg måtte slutte på skolen. Søknad om sykepenger er vanskelig for jeg har ikke samme lege nå som da jeg begynte på skolen (legen som burde skrive under på dokumentet) Jeg sliter også med perioder hvor jeg kaster opp ekstremt mye, nåværende lege --"
1336428745226399744,Sssss,2020-12-08 21:53:37,Jeg har alltid sagt det: fotball er trash. Og sier det nå: det er trash
1336428418741755904,Alexander Florholmen,2020-12-08 21:52:19,"@helene_her @StorrKjer Jeg kunne ikke brydd meg mindre om hvilke etternavn folk har eller har hatt så det har jeg aldri tenkt noe over. Jeg er uansett sikker på dette svinger begge veier, kanskje menn er værre, men dette finnes det ingen statistikk over som jeg har funnet."
1336428370238771201,Fredrik Andreassen,2020-12-08 21:52:07,"@AlexEliesen @ToreRasmussen @McTominay93 @oslopolitiops @wwwSIANno Det har også vært noen knivangrep de siste årene som, hadde vi vært et annet land, kanskje ville blitt definert som terror. Uansett, jeg har nå fått svar på det jeg spurte om."
1336428126994378752,Rakel Telnes,2020-12-08 21:51:09,"Jeg har også sakt at jeg vil fortelle om hvordan det er å være syk på bygda. Nå får jeg begynt litt med det igjen FORDI dette er egentlig noe jeg kunne ha gjort hos en psykiater, mellom kl.8-16 på hverdager, men siden jeg bor så langt unna må jeg innlegges."
1336427925923647493,Nika the stronk slav,2020-12-08 21:50:21,"nå som jeg har lært meg å strikke genser kan jeg endelig strikke min egen ✨ weasley genser ✨

men det får bli til neste jul"
1336427918491344904,Mattias Johannessen,2020-12-08 21:50:20,"@olavtorvund @delveien @ingalill @FylkesmannenOV @clyngby Mer spesifikt ser det slik ut langs med sykkelveien jeg snakker om. her spurte jeg faktisk min kjørelærer om hvem som har vikeplikten. Skal en svinge av veien hvor jeg har hentet bildet, er det enkelt; bilen har vikeplikt, jmf. 7.3. Skal en ut på veien, er det verre. https://t.co/gChlTALjEi"
1336427042498293760,Dr. Prinsesse Soda,2020-12-08 21:46:51,"@worldwidewerner Jeg har også en idé om et bilde som jeg ser for meg blir Ganske Kult™

Men ja, det blir nok en video 😊"
1336426518713659411,Majka,2020-12-08 21:44:46,Ok så var det score da. Denne filmen er så hvit at det var ikke til å tro. Da jeg trodde eksen skulle komme ut av skapet var han prest og ikke homo. Det er juleromkom så vet ikke om jeg kan gi minus for Bechdel fail? Det er den mest Hallmark Hallmarkfilmen jeg har sett.
1336426234859884545,Martin🇳🇴,2020-12-08 21:43:38,"@ViaplayDaniel @jacobfarah6 Selvfølgelig er det et viktig problem å bevise, men som jeg har sagt tidligere er det ikke nødvendig å bruke akkurat det ordet, når det er et ord som har har sterke ringvirkninger. Vet ikke Om det stemmer men har hørt at du også sa dette i studio på direkten. Ikke greit."
1336426207290814471,Jon Haugan 🇮🇹,2020-12-08 21:43:32,@DePartiet Jeg har utfordret deg til veddemål om dette. Men så sikker var du ikke...
1336425871410941955,Per Ove Einangshaug,2020-12-08 21:42:11,"@RealKEEilertsen @dirkedurken @JarlWaage @radikalportal Jeg har ikke sjekket de fakta du legger fram,de får du stå for selv. Jeg etterspør hensikten med innlegget der du kritiserer regjeringen for å ta grep for et bedre miljø.Hva vil du oppnå?"
1336425735284813824,Robert Greiner,2020-12-08 21:41:39,@jonhaugan Jeg har faktisk vært utenfor bygningen på nesten hver tur. Jeg vet hvilke etasje de bor/bodde i. Hvilke vindu John satt i på en av de ikoniske bildene av ham. Skikkelig stalker! 😂 Og har selvsagt også gått Strawberry Fields. :) https://t.co/fqll5om5Od
1336425500361764864,OddA,2020-12-08 21:40:43,Nok en gang kan man hente ut gevinst på United-straffe. Eneste bettingen jeg har truffet på i hele høst.
1336425481126764547,Kenneth Toftdahl 🏆🏆🏆🏆🏆🏆,2020-12-08 21:40:38,@EirikBraadland Jeg trodde han skulle gi kort for filming :/ verste jeg har sett!
1336425475988713473,Kim Kristensen,2020-12-08 21:40:37,Det der er noe av det softeste jeg har sett bli straffe på en god stund.
1336425474982109186,Trønder-Avisa,2020-12-08 21:40:37,"(+) Bratseth kranglet med Eggen i flere år: – Jeg har kort lunte, og han er uten lunte https://t.co/p3VCarrcMp"
1336425210933891075,HaraldNatvik⚽️,2020-12-08 21:39:34,"@MagMouzPMN Ikke tilfeldige folk. Mine følgere stort sett. Lurer på hva de mener om situasjonen. Må selv se og lese mer om dette før jeg har noen bestemt mening om saken, men går ut i fra at mange av dere (som stemmer) har bedre oversikt enn meg per nå"
1336424936626384910,Jo Panzer Ellegård,2020-12-08 21:38:29,"@KatrineHolter Ok slik ja. Jo, jeg har hørt prat om slikt jeg og, men da gjerne med slike smart-duppeditter. Men også uten, men ikke så ofte. Tro om det kan være noe i det?"
1336424762701176837,ikke-binær snegle 🐌,2020-12-08 21:37:47,"@Brusj_f vet du vil være tøff og digg og skummel og ikke søt, men dette er noe av det søteste jeg har sett 🥺😭"
1336424660808953856,Vetle Nilsen,2020-12-08 21:37:23,@EvenBrunstad Telles med noe av det svakeste jeg har sett i 2020
1336424357124591620,Børge Haukland,2020-12-08 21:36:10,"@Staales1 Ja. I Romerikes Blad av alle ting. Noen gjennomførte en kjør-sakte-aksjon på E6 forbi Jessheim i sympati med de streikende i India.

Eneste jeg har lest om saken. 

https://t.co/3AXa4cMiTl"
1336424316464926723,Olav Torvund,2020-12-08 21:36:01,"@delveien @ingalill @FylkesmannenOV @clyngby Jeg har nå oppdatert min kommentar. Takk for at du påpekte dette. Jeg antar at departementets kompetanse er delegert til Fylkesmannen, men akkurat det har jeg ikke undersøkt."
1336424291609546754,And Lr,2020-12-08 21:35:55,"@hansson_84 @ViaplayFotball Jeg vet ikke, @ViaplayDaniel brukte ordet neger i pausen. Jeg har ikke fått sett hele den hendelsen så kan ikke uttale meg 100%."
1336423974155194368,Majka,2020-12-08 21:34:39,Herregud blondie. Jeg har vært der. Stol på meg. Det går ikke bra. Du er bare veldig oppskjørta nå.
1336423264848109572,DEA⁷,2020-12-08 21:31:50,@raptanie jeg har sovet jævlig mye pga det men det hjelper ikke 😭 snakker 15t om dagen
1336423237295759366,Anette,2020-12-08 21:31:43,@litelin Jeg har nettopp hatt covid så jeg kan hvertfall vente til andre har fått først.
1336422849670766595,Vegard M,2020-12-08 21:30:11,"@TorkelSnorkel @MariusDahl91 Det er Demba Ba som er grunnen til at jeg får dårlig samvittighet av å tenke det, for jeg har ingen grunn til å tro at han bruker rasisme i et slikt spill. Det hadde vært veldig out of character (noe det er uansett at han jobber i den klubben, men det er en annen sak)."
1336422791214731264,Luca Espseth,2020-12-08 21:29:57,"@NOR_Liv_Ros Jeg har lyttet til alt du har sagt. Så langt ikke et eneste argument.. så om du vil diskutere eller ha en samtale må du steppe opp. Og du har jo rett, en random hvit fotballgutt på Twitter kan ikke få meg til å tenke at rasisme er greit. Det handler ikke om at jeg ikke lytter.."
1336421666738548739,Anders Lie Brenna,2020-12-08 21:25:29,"@jantzen Jeg har ikke sjekket, men jeg tipper det er en kombinasjon av flere ting. En av de er at den nye Tysklandskabelen kom delvis i drift fra 2. desember, og at man ikke er helt vant til hvor mye  den sender hit og dit. Det kan også være vindforhold eller temperaturfall og mye annet."
1336421068186193922,Thomas TTB,2020-12-08 21:23:06,"@Vin7lfc8 @ArneMagnus @TV2_Jon Ser for meg at de antakeligvis kan snakke om det hvis det ender med at den blir avlyst/utsatt, men inntill en endelig avgjørelse blir tatt tviler jeg på at det lar seg gjøre. Uten at jeg har kjempekontroll på reglementet å hvor man evt kan vike fra det."
1336419810280955906,Tor Erling R. Mork,2020-12-08 21:18:06,"@RemyandreYvag @madshedenstad ""Faan tute"".... d er faan tute meg den beste oppsumeringa i to ord jeg har hørt til nå. DEILIHG!"
1336419316863016961,"dionysus, god of wine",2020-12-08 21:16:09,"han sa også at jeg var en kul person og han ville holde kontakten, så nå har jeg nesten litt dårlig samvittighet for at jeg har baksnakket ham så mye

nesten"
1336419030622728200,Jon Haugan 🇮🇹,2020-12-08 21:15:01,@GreinerNOR Må innrømme at det har vært med «andakt» de gangene jeg har spasert forbi inngangen til Dakota (og videre over veien til Strawberry Fields). Første gang var nokså kort tid etter attentatet.
1336418805065650184,GANTIFAaute S. Pedersen,2020-12-08 21:14:07,"Som fotballsupporter, eller fotballidiot som jeg har brukt å beskrive meg selv som på jobbintervjuer der jeg skal si noe om meg selv, er det forbanna vondt å vite vi fortsatt har et så massivt problem med rasisme. Det er ikke sånn at all rasisme er samlet i fotballen; 1/"
1336418538349793280,SkinnyEvilBlackGuy,2020-12-08 21:13:03,"@osaetervik @marenostbo @Mads_Hansen Nei. Jeg kjemper for et rasismeløst samfunn. Noe du sikkert tror du gjør, men du gjør svartinger en bjørnetjeneste. Når det gjelder det at dette er den første Twitter-debatten jeg har deltatt i... Vel, en må vel være den første.."
1336417633831366658,Helle KH,2020-12-08 21:09:28,"@FrodePleym @tweetasurfing Kan muligens slippe kverning i «siste ledd» om du kjøper egg fra noen som klekker selv og fôrer frem begge kjønn, men jeg har ikke hørt om dette. Brødrene til de første, innkjøpte hønene vil uansett ha blitt kvernet for alle verpehønsraser, tror jeg. 😢"
1336417596770488323,Tøger,2020-12-08 21:09:19,Dette tjukner seg til! Jeg har vel aldri sett en forvalter av et arkiv gå så kraftig ut i å oppklare deres rolle offentlig. Å direkte oute Michelet er også oppsiktsvekkende. https://t.co/m3WSqPRnAi
1336417584275738628,Bygd@investoren,2020-12-08 21:09:16,"Har @Mirai_Exchange tanker om en oversikt om total profit/loss? Eller finnes det uten at jeg har sett det kanskje? Alltid spennende med 64% profitt siste 24t, men når 70% av det er innskudd så er det ikke så spennende.."
1336416875014713350,Lars Idar Waage,2020-12-08 21:06:27,"@BlueDonC Jeg har forsøkt i dagevis, men du fortsetter å gnage om noe det er fullstendig enighet om i norsk og internasjonal hockey: Farlige taklinger og hvem som har ansvaret. Hvis noen skuffer så er det anonyme feiginger som deg som slenger rundt med dritt til hockey-Norge."
1336416151501492224,Per Ove Einangshaug,2020-12-08 21:03:34,"@JoranOdegaard @Lurifaks7 Så lenge dette er en avsporing til opprinnelig tråd kommer jeg ikke til å svare. Jeg har flere ganger, både i denne tråden og tidligere, spurt hva som gjør at personlig kristne kan forsvare en president som lyver, svindler og har et forkvaklet menneskesyn."
1336415587522764809,Kristian Ophaug-Vea 🌍📎🔰,2020-12-08 21:01:20,"– Dette er hyggelige, skikkelige folk jeg har hatt et godt samarbeid med i mange år, uttaler Norskfrid Skiheltsrud, som rundet 50 millioner i formue i år.

https://t.co/vru5bVQ4xK"
1336415265672863744,Adenomyose 💜,2020-12-08 21:00:03,"@juliabeate Men da må han uansett via Sverige eller København, og da blir moren hans helt alene på juleaften. Jeg har vært i kontakt med https://t.co/g4vwNOSBW9 og jeg kan være i 5 dagers karantene hos ham og jeg har ordnet transport fra flyplassen (ikke lov med kollektivtransport) ☺"
1336414946196905984,Sandra🌻,2020-12-08 20:58:47,Kan være stress eller fibro relatert jeg vet ikke. November var ganske stressende også kommer jo julestresset. Også andre forpliktelser jeg har som nav møter og behandling.
1336413640279396356,Tøger,2020-12-08 20:53:35,"@opusmarta Pfft! Jeg har puttet opptil flere helende bergkrystaller opp anus! Fordi en kompis foreslo at jeg måtte gjøre det. Han er veldig omtenksom og følger meg opp. Blant annet ville han ha en video av inførelsen, slik at han var sikker på at jeg gjorde det riktig."
1336413053961822209,Sigurd Kvernmoen,2020-12-08 20:51:16,Kjenner jeg har fått nok av den jævla drittsekken Paul Pogba  og horeagenten hans Mino Raiola for en livstid og end… https://t.co/9XzRAu8aQH
1336412886957252609,Lurifaks 🇪🇺,2020-12-08 20:50:36,@Chris_Berba @obergst86 Nydelig å se andre som er enig! Jeg har alltid ment at United burde backet Mourinho og kvitta seg med Pogba.
1336412873615175683,Frank Svendsen,2020-12-08 20:50:33,"@riksavisen @nye_borgerlige Gudsfrykt er ikke som annen frykt. Jeg har selv opplevd en så sterk manifestasjon av Den Hellige Ånd at jeg fikk en ørliten ""smakeprøve"" på allmektigheten. Da forstod jeg hva Gudsfrykt er. Vi er ikke i nærheten av å forstå hvor hellig Gud er, for å si det sånn ❤️"
1336412856909230085,Kim Rud Petersen,2020-12-08 20:50:29,"@Smoothedan Negru på rumensk betyr sort, i følge mange tweeter jeg har sett nå"
1336412415039311880,Pia Zelda,2020-12-08 20:48:43,Gjett hva det er jeg har begynt å hekle på! https://t.co/yo2QKKuEXi
1336412396261429251,Tor Håkon Haugen,2020-12-08 20:48:39,"@litelin Muligens svarene på denne her er fra et ekko-kammer, men sånn er det jo ofte. Jeg har full tiltro til at en godkjent vaksine er trygg, og jeg venter i spenning på at det blir min tur. https://t.co/Daviqwwr5L"
1336412225905565702,Bestemor Pålikål,2020-12-08 20:47:58,Det er en viss mulighet for at jeg har en veldig forkjærlighet for risikolek.
1336411806672310272,Spursleif,2020-12-08 20:46:18,"@Bredalini @efroestad Jeg har varsler på de, og ikke fått beskjed om at det kommer noe da. Må følge med her ser jeg!"
1336410965248761860,Kathrine Nedrejord,2020-12-08 20:42:58,"første gang jeg har sett en fotballkamp hvor fjerdedommeren blei hovedperson, og tapte kampen mot begge lag."
1336409736233816065,Aurora B 🌈,2020-12-08 20:38:05,"@Essensielt_no Alas, Chuck Yeager var basert på alt jeg har lest en rasistisk sexistisk drittsekk i sine eldre dager.."
1336409215712309250,Inger,2020-12-08 20:36:00,"@fortvilelse Jeg har brukt Facebook i stor grad til å stå opp mot rasister og diskriminering i kommentarfeltene der, så jeg har fått tilbakemelding fra folk jeg har blitt kjent med der at jeg er mindre streng/mer hyggelig enn de trodde før de møtte meg. Hehe, egentlig fornøyd med det."
1336408892151115778,«.-..=...»,2020-12-08 20:34:43,"@kjetting Jeg tror de fleste i norge, uansett religion eller ikke religion, forbinder ordet jul med jesu fødsel og kristendom. Jeg har aldri hørt ordet kristmesse før. Men så er jeg heller ikke religiøs. 

Jeg vil personlig ikke ha noe problem med å bruke et annet ord enn jul."
1336408659102994434,Øyvind Løkke Vie,2020-12-08 20:33:48,@reporterlars Etter det jeg har lest er det en av  trenerne til Istanbul som har blitt utsatt for rasisme. Usikker på hva som har blitt sagt.
1336408548583092225,Datanerdinnen Silje|,2020-12-08 20:33:21,"@mvrkws Jeg har hatt i årevis. forskjellige typer, men sånn klassisk en som jeg har kjøpt nå, den stod bare i skapet i Norge. Får håpe jeg bruker den mer nå 🤣"
1336408521504665600,ChrisBorge,2020-12-08 20:33:15,"@SisselErvik ^^^^^^^^^^^^^^
Meg de siste 2 gangene jeg har tatt klesvasken."
1336408267237584898,Sissel 🎄,2020-12-08 20:32:14,En gøy mistanke jeg har her jeg sitter på toppen av vaskemaskinen: «Er vaskemaskina ødelagt? Den lager en veldig unaturlig lyd»
1336408119400943631,Kristine K-S,2020-12-08 20:31:39,"@marenostbo Ja, jeg har også fått det tipset og har fått (husker ikke det fine ordet🙈) men en setning eller to jeg skal si. Men jeg syns det er flaut å si det, redd noen skal høre meg, eller så glemmer jeg det."
1336408019584897025,Johan P,2020-12-08 20:31:15,"@Pragma_Realist @stiandalberg @thorchrnilsen Nå har jeg bladd gjennom et par dusin poster fra den instagram-profilen - og jeg har ikke sett noen eksempler på det du klager over her. De fleste historiene er både verre enn du beskriver, og de involverte er anonymisert."
1336407723387342851,Mats,2020-12-08 20:30:05,"@KongMathias @LarsEspenkrist @iPrimaPunta det går bra, får den av diverse trolls her inne som har gått tom for argumenter. åpenbart min skyld at klubben rykket ned, selv om jeg ikke var der, og treneren selv sier at jeg har ingenting med nedrykket å gjøre. nyanser som minste budsjett i divisjonen m.m er det bare å glemme"
1336406989858086912,Joachim,2020-12-08 20:27:10,"@ValestrandRoger Det har heller ikke vært meningen og innlegget mitt har ikke gått på enkeltpersoner, tanken er at alle kan klare seg bedre om de går inn for det. Tror det hadde blitt tatt fiendtlig opp om jeg hadde sendt noen spesifikt en melding. Men kanskje verdt å prøve?"
1336404168744050689,ISKU DHEX KARIS🍛,2020-12-08 20:15:57,Sminken dems ser like bra ut når de går hjemover fra jobb også... helt sykt
1336400755759124481,Margit,2020-12-08 20:02:23,"Stort folkeopprør mot utvisningen av attenårige Mustafa. Hva gjør Arbeiderpartiet? Jo - de går til Stortinget med FIRE NYE innstramninger i asylpolitikken!

https://t.co/Dvw6v2C9Ju"
1336359211886931973,Aleksander Espelid,2020-12-08 17:17:19,@nullfilter1 Sier jo litt at de går under med en gang du drar!
1336350622128476161,Niklas,2020-12-08 16:43:11,"@Vin7lfc8 Neida jeg tuller. Giants kjemper om å få bli med, så er nok ikke store sjansen at de går hele veien. Gøy å følge med på de nå... ettersom de har vært forferdelige i noen år nå... og Browns kan gå langt men tror nok ikke de vinner noe særlig mer enn 1-2 runder inn i Playoffsa."
1336314776205463554,Brinchern,2020-12-08 14:20:44,"@Eventyrglitter Har vært gift en gang og har på ingen måter planer om å gjenta feilen. Bursdager eller ei, de går med i dragsuget. 😅"
1336292695619334152,Greeny McGreenface (hen/hen),2020-12-08 12:53:00,"@MarteMunkeli Det er sannsynligvis masse angst, men relativt lite smerte, iallfall i det øyeblikket de går i maskinen. 

Hele greia er barbarisk uansett."
1336292396414472195,Tor Håkon Haugen,2020-12-08 12:51:49,"@LeifHand @haugesundsavis Vet ikke om jeg forstår hva du vil frem til. Hvis de ikke er smittebærere før etter noen dager, så er det vel helt greit at de reiser hele veien og går rett i karantene i 10 dager? Så lenge de faktisk er i karantene da, og blir testet før de går til arbeid."
1336287245360357378,Inger,2020-12-08 12:31:20,"@kaisvarte For eksempel er det ingen logisk grunn for det å gi for lave sosialstønader. Det er ikke et sort hull man kaster penger i, de går ut igjen i sirkulasjon i samfunnet. Det skumle for et samfunn er formuer som står i ro, og penger slutter å sirkulere."
1336280502609858561,Nurse Pedersen™️,2020-12-08 12:04:33,"@BNMeling @TufteJo @johangolden Tulleru?? Hvordan skal det gå med landet og demokratiet, når ikke engang humorprogrammene faktasjekker spontane vitser før de går på lufta! Makan."
1336267095395479554,Bjørn Rudshagen,2020-12-08 11:11:16,"@tkknamely @PyroPivoPod @machomorten Apropos fornøyelig og interessant snakk, hva med en podcast-episode der de går gjennom karrieren din? Ikke mange nordmenn har hatt såpass mange interessante jobber i interessante klubber rundt omkring, jeg hadde hørt på ihvertfall 😁 @PyroPivoPod"
1336255808070443008,John Sigurd Tetlien,2020-12-08 10:26:25,"@VigleikM @geirls Det gjør de nok, men de går nok dessverre mange timer med fylte jur"
1336251632590446598,Arne Emil Bredland,2020-12-08 10:09:50,"@FredLegend @kariekas Han ble ikke formuende før han fyllte 18 år. Og formueøkningen har vel vært jevnt stigende uansett regjering. Kapitalen bryr seg knapt om politiske føringer, de går sine egne veier, alltid."
1336244483793498113,Fredrick Niemi,2020-12-08 09:41:25,"@olavtorvund @politietost Har du ikke oversikt burde du holde deg hjemme. Men for tryggheten sin del, så burde fotgjengere bruke refleks uansett, å se seg for før de går over veien - ikke bare tusle ut i veien, som mange gjør."
1336223067387949056,Kim Lopez S.,2020-12-08 08:16:19,"@aselliaas @DavyWathne @kimrudpetersen @nff_info Ikke bare klaging spillerne utsetter dommerne for. Hva med all filmingen? De går aktivt inn for å lure dommeren. Trodde VAR skulle få dette, bla. til å opphøre. De hadde/har virkelig mulighetene til dette nå, men klarer ikke."
1336087329342185473,Miss Banrocks,2020-12-07 23:16:57,"@jon_borge Ja, og jo mere jeg tenker på det - at de går inn i oppganger i private sameier med alt på stell og prøve… https://t.co/bXZ12cRHj7"
1336062169952235521,Kine Kanel,2020-12-07 21:36:58,Ekvivalenten til at tvillinger kan bytte klasse når de går i hver sin etc. for å lure folk er at mamma av og til bytter farge på hårstrikkene til hundene sine. Har ikke sjans til å se hvem som er hvem hvis hun bytter om på hvem som har rosa og hvem som har lilla hårstrikker.
1336058203596001280,NeonPS,2020-12-07 21:21:13,@skrue_onkel Alle må bli rike over natten😅 så de går for de som koster lite😂
1336025913549590531,Olaf Brungot,2020-12-07 19:12:54,"@hellehau De går ute hele året, og ungene får amme hos purken så lenge de vil"
1336014125437214724,Christina_Hourani001🇳🇴,2020-12-07 18:26:04,"@PatrickVenholdt Okei, beklager at jeg har brukt utydelig retorikk.❤️
Jeg skjønner alvoret, og oppfordrer alle mine venner til å være så forsiktige som mulig, og ta ansvar.

Det betyr ikke at regjeringen skal gi folk bot hvis de går uten munnbind, slik de gjør i Bergen nå."
