tweet_id,author_name,created_at,text
1334640664026484737,Mari-Ann Hoeggen,2020-12-03 23:28:25,"@ThomasWergeland Ikke æ heller, venter på å komme i julestemning ☃️"
1334603752721027075,Torgeir Olsen,2020-12-03 21:01:45,Hiv mæ i havet og langt ute hvis æ begynne å tulle så mye! https://t.co/hLx9QQf2Xo
1334599086616539153,Gunnar Grindstein,2020-12-03 20:43:12,@MariusHelgaa @RBMorsve @VGSvea @CalleTorp @Olset @ENesje @reidarsollie Husk - æ e fra Nordland ...:)
1334596954702147587,^,2020-12-03 20:34:44,@lxveyeri har funne my æ vil ha der ihvertfall den e ganske lætt å bruk
1334590426150555652,Tina Gjøvik,2020-12-03 20:08:47,"@JomosKosmos «Hvis ikke æ blir invitert på middag, så skal æ kalle dæ for Keiko for alltid»."
1334590278561361922,^,2020-12-03 20:08:12,@lxveyeri æ kjøpe bare bruktklær for tida i bruktbutikka i nærområdet
1334590117344907265,^,2020-12-03 20:07:34,@lxveyeri si fra hvis du finn nånn fordi æ sku gjerne ha visst
1334584515226988545,Anna🌻,2020-12-03 19:45:18,"Norske folk kor kan æ kjøpe bruktklær/klær fra nettbutikka som e ""grønn""? Helst norske hehe"
1334582479538302980,Ebra🇳🇴,2020-12-03 19:37:13,@LukeCentral @kjell_bolme @PolitiTrondelag D går heeeelt fint kanskje vi møtes på en bar en gang så kan æ vis han at vi ikke e så ille
1334579475921707017,fossum,2020-12-03 19:25:17,"næi
æ trur røvarn no ja
må bynj  å innsjå
at
æ e sjæfen"
1334910191863730176,Bård Egil Eide,2020-12-04 17:19:25,"RT @Vatlestad: Gløymde at eg har ein kvelp, i ca. 10 sekunder https://t.co/jQhfac89T8"
1334910141892874240,Maria,2020-12-04 17:19:13,"RT @Eplefe: Eg kan forklare kvifor blackface er rasistisk også når det ikkje er brukt i minstrelshows, men du må vippse meg 1500,- først. E…"
1334909961877524480,Bjarte Vatlestad,2020-12-04 17:18:30,"Gløymde at eg har ein kvelp, i ca. 10 sekunder https://t.co/jQhfac89T8"
1334909783825068035,Anders Stolsmo,2020-12-04 17:17:48,"RT @olavlundanes: Eg har stor respekt for Johaugs resultater og karriere, men når du bruke 1 år på å innrømme at du som utøver har ansvaret…"
1334908893680590848,Challo e audmjuk ⬇️↘️➡️+👊,2020-12-04 17:14:16,RT @Eplefe: Meg som prøver å overbevise turkameratane mine om at eg absolutt ikkje fekk rabies av min handgemeng med ein vaskebjørn
1334907903044673537,Fredrik Meling,2020-12-04 17:10:20,sidde her og øve på Mario kart banar eg e dårlige på sånn at eg kan knusa alle eg spele mot 😎😎
1334906045559435267,Julehuldra,2020-12-04 17:02:57,"Eg tenkjer dagleg på han fyren som i 2016 berre ""hei gutta, gjett ka eg lærte av skilsmissa mi? Om dama di dagleg b… https://t.co/JkBkfukDCc"
1334905848733310976,Stian Nilsen Nornes,2020-12-04 17:02:10,"@FPLEssential Bruno sin form borte er enorm ja, men skal litt til å få meir enn KDB denne trur eg. Alt under 10p på… https://t.co/aH3zCjQlTB"
1334905718026235904,Sølvi Nerem Berg,2020-12-04 17:01:39,@miss_tillit Det året eg blei født klarte dei ikkje å kåre ein vinnar. Fire land delte førsteplassen. Var nok eit forvarsel om kaos 😳
1334905492649484290,Knut-H Nordskog,2020-12-04 17:00:45,"Eg ønsker meg slike geleputer te peltorklokkene mine te jol. 
Eg må nok kaupe dei sjølv."
1334905440916877313,Torizobror Christensen,2020-12-04 17:00:33,"RT @Eplefe: Eg kan forklare kvifor blackface er rasistisk også når det ikkje er brukt i minstrelshows, men du må vippse meg 1500,- først. E…"
1334905146074075138,Rebecca Superanonym💀,2020-12-04 16:59:22,"Eg kan forklare kvifor blackface er rasistisk også når det ikkje er brukt i minstrelshows, men du må vippse meg 150… https://t.co/SsMezsOb0C"
1334904900455686144,Øystein B. Lemvik,2020-12-04 16:58:24,"@sjakhaaheim @wordpressdotcom For øvrig, sidan eg har sagt at kjeldekritikken er svak her, og du ikkje har fulgt de… https://t.co/W5r95PcHAo"
1334904668250583048,Sølvi Nerem Berg,2020-12-04 16:57:28,"@grovtskadeverk Eg er også glad i kjæresten til kjæresten din ❤️ (Og i Hirka også, då)"
1334904617520476163,Knut Hov,2020-12-04 16:57:16,"RT @olavlundanes: Eg har stor respekt for Johaugs resultater og karriere, men når du bruke 1 år på å innrømme at du som utøver har ansvaret…"
1334903346138902528,Øystein B. Lemvik,2020-12-04 16:52:13,"@sjakhaaheim @wordpressdotcom Eg har fulgt desse debattane i over ti år no, og det er forstemmande at desse *grunnl… https://t.co/ES4AebVLXa"
1334902714879385603,Øystein B. Lemvik,2020-12-04 16:49:43,"@sjakhaaheim @wordpressdotcom Du har forstått deler av det, men alt for lite. Same som han du lenker til.

For: båd… https://t.co/AEa611qZf3"
1334902652648480775,Edith Bir 🏳️‍🌈,2020-12-04 16:49:28,"@FlisaFakto Eg fekk litt hjelp av sambuaren min, og syns vi var veldig gode i lag i dag! 🙈"
1334902525619822594,❄️🦴Beinrangel🦴❄️,2020-12-04 16:48:58,@noregsmallag Kan ein få rekninga for å vere medlem i posten eller på mail i staden for på telefonen? Det er ikkje… https://t.co/A0idiKdfHv
1334902300637356032,AntifAnders Løkeland Slåke,2020-12-04 16:48:04,"Berre ein liten anonym poll her fordi eg ikkje fattar å begripe at folk mislikar Munch-logoen så sterkt, og eg er r… https://t.co/Zzmheh9eqt"
1334901791650156545,"Morten, men ekstra lei",2020-12-04 16:46:03,"@ungkommunist Eg har høyrt eitt (1) album av Swans, og eg er overtydd om at svanar er onde dyr"
1334901489526075393,Tarjei Skjærset,2020-12-04 16:44:51,@maritoimoen @Ulsrub @renatheer @kaveh_rashidi Eg meiner altså ikkje at det skal vere ulovleg å ikkje amme utan gru… https://t.co/dotwmyiVG6
1334901175804702722,Marianne,2020-12-04 16:43:36,"@JohanVasara Eg fikk et ufattelig tydelig bilde av alle guttan på ungdomskolen nå, skutt ubedt rett forran øyan."
1334900458381602819,Dag Idar Jøsang,2020-12-04 16:40:45,"@tkknamely @ABLillebergen Veit at Bayern Munchen vann eit par pokalar sist sesong, men var det ikkje ein sesong med… https://t.co/NI3o2CfP6w"
1334899900702740486,Sondre Skar,2020-12-04 16:38:32,"RT @olavlundanes: Eg har stor respekt for Johaugs resultater og karriere, men når du bruke 1 år på å innrømme at du som utøver har ansvaret…"
1334899667948216321,Tarjei Skjærset,2020-12-04 16:37:36,"@maritoimoen @Ulsrub @renatheer @kaveh_rashidi Dette er bare whataboutism, det er klart det finnes andre problemer… https://t.co/80QHFWPu5u"
1334898712695500800,Inger Christin🥵😎😳,2020-12-04 16:33:48,@blondina_den1 Sku ønske eg kunne sagt d berre va ein følelse😭
1334898701119221763,Laila Monica Vedumstuen Høibakken Nikolaisen,2020-12-04 16:33:46,Jeg husker også at jeg ble låst inne dere da jeg leste av strømmen før eg hadde flyttet inn. Det var da jeg ba om a… https://t.co/gKiIhmEhdI
1334898211295801345,Andrej Helgesen,2020-12-04 16:31:49,"@Sivert_Berg Jeg tror det er same for meg, men eg tørr ikke si det i tilfelle eg har feil..."
1334898193558073346,Arild Færaas,2020-12-04 16:31:45,"@eidsvag Hehe, eit slags Sauda-kløyvd-infinitiv altså? Men, som eg håpe kom fram i tweeten og, veldig fin låt! :-)"
1334896247157698561,@BjørnLien70,2020-12-04 16:24:01,"RT @olavlundanes: Eg har stor respekt for Johaugs resultater og karriere, men når du bruke 1 år på å innrømme at du som utøver har ansvaret…"
1334896097572118528,Axel Fjeld,2020-12-04 16:23:25,"RT @SunBunGames: @miss_tillit Herregud, dette er så søkt. Har ikkje dei dekka ""den andre siden av debatten"" nok ganger no?
Det er så mange…"
1334895385999970305,mogulin blogi,2020-12-04 16:20:35,"RT @olavlundanes: Eg har stor respekt for Johaugs resultater og karriere, men når du bruke 1 år på å innrømme at du som utøver har ansvaret…"
1334894277109968898,Rasmus Øxnevad,2020-12-04 16:16:11,"RT @olavlundanes: Eg har stor respekt for Johaugs resultater og karriere, men når du bruke 1 år på å innrømme at du som utøver har ansvaret…"
1334894087896510472,Bjørn Eidsvåg,2020-12-04 16:15:26,"@afaeraas Eg irriterer meg litt sjølv. Årsaker meg med at det ikkje var uvanleg i Sauda, då eg vaks opp."
1334894020699545603,Alv529,2020-12-04 16:15:10,"RT @Eplefe: Då eg gikk på vgs hadde vi sånne shitty 3mm tjukke kondom osm gratisgummi hos helsesøster, så ser eg at elevane på min skule få…"
1334893332875632641,Awesomestasia,2020-12-04 16:12:26,"Hva føles som masochisme,men er ikke?
For meg er det plantehold. 
Kun de sterkeste tributes overlever mitt vinduska… https://t.co/a4SKWF2RD7"
1334893165074141186,Rebecca Superanonym💀,2020-12-04 16:11:46,"Då eg gikk på vgs hadde vi sånne shitty 3mm tjukke kondom osm gratisgummi hos helsesøster, så ser eg at elevane på… https://t.co/CUpgDUW56P"
1334892773170958337,Martin Akerbæk,2020-12-04 16:10:12,"RT @olavlundanes: Eg har stor respekt for Johaugs resultater og karriere, men når du bruke 1 år på å innrømme at du som utøver har ansvaret…"
1334892332659904515,Magnus,2020-12-04 16:08:27,"I dag, kjære følgjarar, har eg kjøpt ei flaske vodka for første gong i mitt 26 år lange liv (skal ha det i pasta)."
1334892161976979459,Line Løseth,2020-12-04 16:07:47,"Etter ein laaaang dag med nullpunktvolum, nullpunktomsetning, alle moglege einingskostnadar, dekningsbidrag, grafar… https://t.co/rv6O8Lh1Wm"
1334891882980270082,Vebjørn Sture,2020-12-04 16:06:40,"RT @magloken: Spennande forsking! Eg kan grunngi nynorskbruken min på mange og til dels innvikla måtar, men i akademia er det viktigaste at…"
1334891595246735360,Simon,2020-12-04 16:05:32,"RT @SimonBoba: Har eg nettopp sett ein 1 time lang loop av Vibing Cat som lyttar til tittelsporet av The Mandalorian? Ja. Ja, det har eg. h…"
1334890178394066944,Magnus Halsnes,2020-12-04 15:59:54,@lambrechts @tanketom Ikkje sant! Eg kjenner fleire eg ikkje er i slekt med.
1334889833924268033,Tone Bakke,2020-12-04 15:58:32,"Nope. Eg fylte ut feil.

Det er latterleg kor fortvilande det opplevast å kommunisere med nav sentralt via skjema.… https://t.co/H0q62jIo8f"
1334889726134923265,Karrilou🐟🌪🌊”Anna Snopp”,2020-12-04 15:58:06,"@SaysPhilippe Veit ikkie. Ein ting er i alle fall sikkert, og det er at vi trekkspelararar kjem langt bak i vaksine… https://t.co/1Lf26efls3"
1334889684128980993,🏳️‍🌈 Dr Prinsesse Soda 🏳️‍🌈,2020-12-04 15:57:56,En ting jeg synes er innmari koselig er å gå inn på den der channel analytics (hvor man kan se når folk har sett vi… https://t.co/71iajvu534
1334889336660234241,Andreas Hadsel Opsvik,2020-12-04 15:56:33,"@lambrechts @MagnusHalsnes Eg er LITT usikker på om sogningar, nordfjordingar et. al. bør kapitalisere på vitsar om begrensa gendiversitet…"
1334888610336821254,Rebecca Superanonym💀,2020-12-04 15:53:40,Og hesten til Jonas som smiler med omtrent like mykje tannkjøt som eg gjer. https://t.co/wMIBiwmGgP
1334888557677342725,Thor Olav Iversen,2020-12-04 15:53:27,@realRogerCh Eg trur absolutt at du peikar på noko vesentleg. Bolton har fått veldig mykje merksemd etter at han ti… https://t.co/O23hlCFrEw
1334887487676805121,Sivert Garvik,2020-12-04 15:49:12,"RT @olavlundanes: Eg har stor respekt for Johaugs resultater og karriere, men når du bruke 1 år på å innrømme at du som utøver har ansvaret…"
1334886801908117504,Rebecca Superanonym💀,2020-12-04 15:46:29,"@VetleMikkelsen @sprakradet Eller ""lille"", ordet eg skriv feil absolutt oftast. 😭"
1334886783306305537,Modulf Røyset,2020-12-04 15:46:24,"@kjemiSarah Eg gjorde noko liknande for nokre år sidan. Eg pressa ein kar hardt utover sidelinja, og deiste i golve… https://t.co/ZwBQzxJWpL"
1334884974898634758,elizabeth⁷ HAPPY SOOBIN DAY,2020-12-04 15:39:13,"regner fra blå himmel og ingen andre ser det, og den skyen eg står under bare venter på å bli flere"
1334883162456018945,Knut Røneid,2020-12-04 15:32:01,"@MalaWolf @petermoilanen Denne taktikken er velkjent.

Snille meg er jo blokkert fra @nnpf3 sine FB-sider, samt det… https://t.co/d36tjrkP9z"
1334882311196831744,T Lange,2020-12-04 15:28:38,"RT @Ernst_Oyvind: 140 tegn? Må jeg skrive minst 140 tegn? Jaja, det er vel et genialt hode som har sine eigne ideer om kordan ting skal gjø…"
1334882028454621186,Huderrederre,2020-12-04 15:27:31,"Da sa norsken:
- Eg skal ut og kjøpe fleire jernrør til å banke kona med snart - ja, altså, med mindre ungane fakti… https://t.co/yBHrh8DEdq"
1334881736120029186,Bente 👩🏻‍🏫,2020-12-04 15:26:21,Jeg kaster ikke bøker - litt problematisk når man er evig student og kjøper fagstoff i tide og uttide. I dag kom 17… https://t.co/F4T7Qk4MpC
1334881718784815106,Reijo Anttila,2020-12-04 15:26:17,"RT @olavlundanes: Eg har stor respekt for Johaugs resultater og karriere, men når du bruke 1 år på å innrømme at du som utøver har ansvaret…"
1334881135755730944,Juha Miettinen,2020-12-04 15:23:58,"RT @olavlundanes: Eg har stor respekt for Johaugs resultater og karriere, men når du bruke 1 år på å innrømme at du som utøver har ansvaret…"
1334880745282801665,Ole Svarthumle,2020-12-04 15:22:25,"@MagnusHalsnes @tanketom Eg har tenkt ut eit hoggande godt svar, men eg må berre ete fysst."
1334880293518446594,Erik Steenbuch Huse,2020-12-04 15:20:37,"@AJHaukenes @CSpange Kvifor ho tok det ? Vel fordi legen gav det til ho.
Det var no ein av delane av domen. Ho ikkj… https://t.co/1vIye5peDr"
1334880251399299073,The Helly,2020-12-04 15:20:27,"@OdaRygh Herregud, er det ekte? Eg trudde det var ein nemne."
1334880111582208002,Øyvind Løkke Vie,2020-12-04 15:19:54,"RT @olavlundanes: Eg har stor respekt for Johaugs resultater og karriere, men når du bruke 1 år på å innrømme at du som utøver har ansvaret…"
1334879622027206656,Rebecca Superanonym💀,2020-12-04 15:17:57,"@Laugums_ @vannkoker @oppspist @jegerlilla @blekkfisk @OddKSM @SuzyLemmingroad @Herrbrun Å nei, eg blir den vanskel… https://t.co/gcLy3MoT8d"
1334879552443707399,ordatoreiet,2020-12-04 15:17:40,"Eg kan ikkje seie kva det gjaldt, men det eg kan seie er at eg fekk eit brev i postkassa i dag som gjorde meg SÆRS… https://t.co/fCZl6jtoYO"
1334877899028099074,Dag Idar Jøsang,2020-12-04 15:11:06,@GodtPa @Roarkerlund Eg har lite å ta meg frå nyttårsfeiringane på diskoteket på Bokn på 80-talet som ville blitt g… https://t.co/q9OqJCE8Ie
1334876567768600578,Eirik Jensen,2020-12-04 15:05:49,"RT @JarlWaage: Fyrste gong eg høyrde om at FrP ville favorisere kristne flykningar, var det Sylvi Listhaug som fronta forslaget. Eg tenkte…"
1334876151395790851,Andreas Hadsel Opsvik,2020-12-04 15:04:09,@MagnusHalsnes Det var faktisk deg eg tenkte på då eg skreiv denne vitsen. Eg har altså nådd 100% av anteke målgrup… https://t.co/YYgQCKb11f
1334875345670070284,Abu Morgil 🇾🇪,2020-12-04 15:00:57,"@RekstadYvind 5 månder uten doping test og så kommer det litt rusk på slutten der, med noen utrolige bukkespring og… https://t.co/2uBrqSyjop"
1334874825802846209,LL Cool Jørgensen,2020-12-04 14:58:53,"Twitterhjelp! Kva bør ei norsk utgåve av denne typen film heite i 2020? Ja, eg lagar ""ironisk"" julekort. https://t.co/rK8M7wM19j"
1334874352869847040,Knut-H Nordskog,2020-12-04 14:57:01,Eg er halt stadig vekk såehh... Eg er jækla plattfot ladies... https://t.co/eMtQaF2wa7
1334872546055950339,Captain Bruno🔰,2020-12-04 14:49:50,"RT @olavlundanes: Eg har stor respekt for Johaugs resultater og karriere, men når du bruke 1 år på å innrømme at du som utøver har ansvaret…"
1334871574193778689,Karrilou🐟🌪🌊”Anna Snopp”,2020-12-04 14:45:58,Då døtra var lita var ho heilt fast bestemt på at haltinga til vêren kom av at han hadde para for mykje. Dette har… https://t.co/IJqloPp9W8
1334871457487261698,Bent Raknes,2020-12-04 14:45:30,"@Prebens @DavyWathne Noterer meg ""huskeceller"", har du det medfødt Davy. Du vet at eg ikke henger med om fortids de… https://t.co/suk0o1jCGP"
1334871254646583298,Dag Idar Jøsang,2020-12-04 14:44:42,"@HariwulfR Viss trenarane ønskjer Østensen på ny kontrakt blir det nok han som får sjansen frå start, trur eg."
1334870511537491970,Hans Gunnar Hagelin,2020-12-04 14:41:45,"@jhannes Ja, eg tolka det vel etter kvart slik. Måtte berre få fram skuffelsen over at Eurocloud (særnamn) ikkje va… https://t.co/m5z9Uzvbvs"
1334869413611364352,Bjørn Harald,2020-12-04 14:37:23,"@NilsHenrikSmith Eg drakk øl og potetballbuffet på Rica Sunnfjord i si tid. Gjer ikkje det igjen, for å seie det slik."
1334869303368290306,Darkwide🇳🇴,2020-12-04 14:36:57,@SaileFromEU Ska komma å gi deg ein på trynet eg https://t.co/vadE5vd1mX
1334867806945480704,Eirik Fjellanger,2020-12-04 14:31:00,"RT @tangator: Eg nominerer Arild Haugen, Lance Armstrong og Andreas/Heidi Krieger neste sesong."
1334867766810189831,Eirik Helleve,2020-12-04 14:30:50,"@SvenbalDrew Onkel Alf er den einaste som bruker støvsugar når han vaskar plenen, så eg held ein knapp på han."
1334867676355768324,Nils Henrik Smith,2020-12-04 14:30:29,"@danieljoachim Sjølv vil eg nok aldri kunne _nyte_ raspeball, men alkohol gjer det kanskje lettare å halde ut?"
1334867597192556547,Nils-Einar Stenmyren,2020-12-04 14:30:10,"RT @olavlundanes: Eg har stor respekt for Johaugs resultater og karriere, men når du bruke 1 år på å innrømme at du som utøver har ansvaret…"
1334867361585909762,Cristina,2020-12-04 14:29:14,@morturguun Du og den polarekspressen😂 Godt eg kunne inspirere til noke.
1334867032236568578,alex⁷ JIN DAY,2020-12-04 14:27:55,eg e 99% sikker på at pappa kjøper EN FAEN MED DASS PÅ FINN https://t.co/ZP910AZQQr
1334851383560908801,Kamerat Gulbrandsen,2020-12-04 13:25:44,"@OddKSM @kjetilhope Æ klar'itj å læs meldingan din på dialækta di, Odd."
1334828145128640514,Brinchern,2020-12-04 11:53:24,"@CSpange Heier på positiv endring, men med mange svin på skogen gjenstår en del opprydning. Når det er sagt, kan je… https://t.co/dVOXbatFuB"
1334822360042573824,fossum,2020-12-04 11:30:25,"det e itj bærre å bekk

å tru at ailt ordne sæ
liksom

det er vær ennj som så"
1334611345602453510,Nora | blm,2020-12-03 21:31:55,@cannibalpml E sett å stirre på skjærmen men d bi itj skrevve nå🙃
1334469049569456129,Emil,2020-12-03 12:06:29,"@erna_solberg Nynorsk børr itj vårrå et obligatorisk fag. Fjern d eller gjørrå d t et språkvalg istede.

Hilsen allj."
1334455026853552129,Bård eivind bakk,2020-12-03 11:10:46,@CHKrey @muligensMattis @jonasgahrstore Æ ty argumentet om itj å før jojo-poletikk har relevans.
1334428089103896576,Arne Christian Eggen,2020-12-03 09:23:43,@ctaraldsen Like itj han nye fyren heller eller NFF. Nøyer meg med å fråde over RBK i disse dager.
1334420000455749632,Einar Parelius,2020-12-03 08:51:35,"@aage_no @perandg Nei, låg så dårlig t ætt om æ itj va veldig plaga så va d minner risiko med å lætt dæm bære værra."
1334290295899373570,memeonkel,2020-12-03 00:16:11,RT @neihvafaen: @hipstamatis kafaen du e jævlig rå jenta mi itj hør på ka hu fittetrynet der sir om dæ hu e berre sjalu elns
1334290230556430338,Mathias,2020-12-03 00:15:55,@hipstamatis kafaen du e jævlig rå jenta mi itj hør på ka hu fittetrynet der sir om dæ hu e berre sjalu elns
1334287777404313600,memeonkel,2020-12-03 00:06:10,nånn ganga e hjærnen så slæm med mæ lar mæ itj sov kalle mæ hore osv.... d e litt tunngt....
1334254241775489030,Martine ✨,2020-12-02 21:52:55,Kom på at jeg skal til tannlegen i morgen. Æ ork itj
1334105860839256065,Haakon Ulvang,2020-12-02 12:03:18,"Dårlig #RoomService i kjellerstua...

For itj å snakk om manglende #Stuepiker!§! https://t.co/3I0r0niDyD"
1334083494574764085,Weiseth,2020-12-02 10:34:25,"@Dotafyren De er kule og morsomme å kjøre! Funker overraskende bra på langkjøring, så lenge det itj e slaps og spor.."
1334042206735306752,Bård eivind bakk,2020-12-02 07:50:22,Det sjer da itj så verst ut det vi gjør. https://t.co/brgFVrhVUY
1334034382391304195,Melisbollemusa🤶🎨🏳️‍🌈,2020-12-02 07:19:16,"Kain itj vi bare slætt aille partian og begynn på nytt?

Faen så lei av maktkåte egoista.

Hiv dæm på sjøen, det ha… https://t.co/Tty2rjO8Ak"
1333764785721192450,Arwen 💜 Beidou Worshipper ⚡,2020-12-01 13:27:59,"since zhongli is trending here in norway, det betyr at æ ska faen mæ få han i neste wish roll, æ lage itj reglan"
1333736446927249409,Øyvind Søtvik Rekstad,2020-12-01 11:35:23,@bentehpeder Trenger ikke være mote-ekspert for å trille terning på den der. Sånt nokka har vi itj i by’n!
1333716580086190080,Haakon Ulvang,2020-12-01 10:16:26,"Stæmme det,

va akkurat i forbindelse med #Julnissen - han va itj videre begeistra for sporadiske utbrudd av… https://t.co/rxTLeMCRe1"
1333543202201231360,Øyvind Søtvik Rekstad,2020-11-30 22:47:30,@skrepped @StoriSimen @mortenalver @StivJens @ErikaOppgradert Itj å ROT det te her no!
1333531319222099968,tore prestmo,2020-11-30 22:00:16,"@pst_77 e så gæææli vondt å sjå på dærre..... å ikke sjå holdninga e itj klaaaar nok feil t at VAR grip inn, sjøl om den føre t offside🤷‍♂️"
